Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-14354	Корнадовата	Kornadovata	потік	Чернівецька обл.	р-н Вижницький	"N 47° 57’ 32"""	"E 25° 18’ 0"""
Ф-5171	Буракова	Burakova	гора	Чернівецька обл.	р-н Путильський	"N 47° 57’ 32"""	"E 25° 1’ 9"""
Ф-31005	Стайки	Staiky	гора	Чернівецька обл.	р-н Вижницький	"N 47° 57’ 4"""	"E 25° 23’ 16"""
Ф-14353	Сухий	Sukhyi	річка	Чернівецька обл.	р-н Вижницький	"N 47° 57’ 42"""	"E 25° 18’ 10"""
Ф-5305	Шурдин	Shurdyn	перевал	Чернівецька обл.	р-н Вижницький	"N 47° 57’ 43"""	"E 25° 15’ 12"""
Ф-42315	Святий колодязь	Sviatyi kolodiaz	джерело	Чернівецька обл.	р-н Глибоцький	"N 47° 57’ 47"""	"E 25° 48’ 7"""
Ф-14956	Торгоуна	Torhouna	гора	Чернівецька обл.	Путильський р-н	"N 47° 57’ 49"""	"E 25° 7’ 10"""
Ф-29232	Торгоуна	Torhouna	гора	Чернівецька обл.	р-н Путильський	"N 47° 57’ 49"""	"E 25° 7’ 10"""
Ф-12136	Кепецин	Kepetsyn	урочище	Чернівецька обл.	р-н Сторожинецький	"N 47° 57’ 5"""	"E 25° 28’ 45"""
Ф-5350	Чимирна	Chymyrna	хребет	Чернівецька обл.	р-н Вижницький	"N 47° 57’ 5"""	"E 25° 20’ 25"""
Ф-5066	Максимець	Maksymets	хребет	Чернівецька обл.	р-н Путильський	"N 47° 57’ 55"""	"E 24° 58’ 21"""
Ф-26179	Максимець	Maksymets	гора	Чернівецька обл.	р-н Путильський	"N 47° 57’ 56"""	"E 24° 57’ 46"""
Ф-14768	Олекса	Oleksa	гора	Чернівецька обл.	Сторожинецький р-н	"N 47° 57’ 57"""	"E 25° 26’ 36"""
Ф-28437	Олекса	Oleksa	гора	Чернівецька обл.	р-н Сторожинецький	"N 47° 57’ 57"""	"E 25° 26’ 36"""
Ф-5314	Маґура	Mahura	гора	Чернівецька обл.	р-н Вижницький	"N 47° 57’ 57"""	"E 25° 16’ 21"""
Ф-5396	Аршиця	Arshytsia	гора	Чернівецька обл.	р-н Глибоцький	"N 47° 57’ 59"""	"E 25° 48’ 53"""
Ф-2264	Вледеску	Vledesku	річка	Чернівецька обл.		"N 47° 57’ 7"""	"E 26° 9’ 15"""
Ф-36677	Байкалівка	Baikalivka	полонина	Чернівецька обл.	р-н Путильський	"N 47° 57’ 7"""	"E 24° 58’ 36"""
Ф-17665	Григо	Hryho	урочище	Чернівецька обл.	р-н Сторожинецький	"N 47° 58’ 1"""	"E 25° 37’ 4"""
Ф-14355	Сподбучка	Spodbuchka	потік	Чернівецька обл.	р-н Вижницький	"N 47° 58’ 11"""	"E 25° 18’ 10"""
Ф-5372	Чимирнар	Chymyrnar	перевал	Чернівецька обл.	р-н Вижницький	"N 47° 58’ 17"""	"E 25° 20’ 18"""
Ф-14783	Гурезниця	Hureznytsia	гора	Чернівецька обл.	Путильський р-н	"N 47° 58’ 22"""	"E 24° 58’ 10"""
Ф-20789	Гурезниця	Hureznytsia	гора	Чернівецька обл.	р-н Путильський	"N 47° 58’ 22"""	"E 24° 58’ 10"""
Ф-3760	Доней	Donei	потік	Чернівецька обл.		"N 47° 58’ 3"""	"E 24° 55’ 20"""
Ф-3724	Галичин	Halychyn	річка	Чернівецька обл.		"N 47° 58’ 30"""	"E 25° 3’ 3"""
Ф-12151	Окрух	Okrukh	урочище	Чернівецька обл.	р-н Глибоцький	"N 47° 58’ 35"""	"E 25° 49’ 45"""
Ф-5400	Думбрава	Dumbrava	гора	Чернівецька обл.	р-н Глибоцький	"N 47° 58’ 35"""	"E 25° 58’ 28"""
Ф-12141	Замка	Zamka	урочище	Чернівецька обл.	р-н Сторожинецький	"N 47° 58’ 43"""	"E 25° 31’ 30"""
Ф-38546	Будена	Budena	гора	Чернівецька обл.	р-н Путильський	"N 47° 58’ 49"""	"E 24° 58’ 32"""
Ф-27659	Ружана	Ruzhana	урочище	Чернівецька обл.	р-н Глибоцький	"N 47° 58’ 5"""	"E 25° 51’ 18"""
Ф-14801	Гектерієй	Hekteriiei	гора	Чернівецька обл.	Глибоцький р-н	"N 47° 58’ 50"""	"E 26° 0’ 12"""
Ф-21562	Гектерієй	Hekteriiei	гора	Чернівецька обл.	р-н Глибоцький	"N 47° 58’ 50"""	"E 26° 0’ 12"""
Ф-5299	Шурдин	Shurdyn	хребет	Чернівецька обл.	р-н Вижницький	"N 47° 58’ 52"""	"E 25° 15’ 25"""
Ф-5036	Будена-Генцарі	Budena-Hentsari	гора	Чернівецька обл.	р-н Путильський	"N 47° 58’ 53"""	"E 24° 58’ 35"""
Ф-2071	Рипень	Rypen	річка	Чернівецька обл.		"N 47° 58’ 55"""	"E 25° 6’ 36"""
Ф-20743	Гранка	Hranka	урочище	Чернівецька обл.	р-н Сторожинецький	"N 47° 58’ 6"""	"E 25° 31’ 58"""
Ф-34761	Лаура	Laura	урочище	Чернівецька обл.	р-н Сторожинецький	"N 47° 59’ 0"""	"E 25° 31’ 4"""
Ф-5375	Петросул	Petrosul	гора	Чернівецька обл.	р-н Сторожинецький	"N 47° 59’ 10"""	"E 25° 26’ 0"""
Ф-14356	Шурденська	Shurdenska	потік	Чернівецька обл.		"N 47° 59’ 11"""	"E 25° 17’ 20"""
Ф-16611	Берен	Beren	урочище	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 11"""	"E 25° 49’ 12"""
Ф-14792	Плеша	Plesha	гора	Чернівецька обл.	Вижницький р-н	"N 47° 59’ 14"""	"E 25° 13’ 59"""
Ф-28696	Плеша	Plesha	гора	Чернівецька обл.	р-н Вижницький	"N 47° 59’ 14"""	"E 25° 13’ 59"""
Ф-38547	Плай	Plai	гора	Чернівецька обл.	р-н Путильський	"N 47° 59’ 14"""	"E 24° 55’ 58"""
Ф-18242	Варниця	Varnytsia	урочище	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 16"""	"E 25° 53’ 3"""
Ф-14796	Палтин	Paltyn	гора	Чернівецька обл.	Сторожинецький р-н	"N 47° 59’ 18"""	"E 25° 26’ 32"""
Ф-29140	Палтин	Paltyn	гора	Чернівецька обл.	р-н Сторожинецький	"N 47° 59’ 18"""	"E 25° 26’ 32"""
Ф-14775	Михейлень	Mykheilen	гора	Чернівецька обл.	Глибоцький р-н	"N 47° 59’ 19"""	"E 26° 8’ 32"""
Ф-24825	Михейлень	Mykheilen	гора	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 19"""	"E 26° 8’ 32"""
Ф-28250	Плай	Plai	гора	Чернівецька обл.	р-н Путильський	"N 47° 59’ 2"""	"E 24° 56’ 39"""
Ф-17149	Гробище	Hrobyshche	хребет	Чернівецька обл.	р-н Путильський	"N 47° 59’ 20"""	"E 25° 2’ 3"""
Ф-3063	Поркулин	Porkulyn	потік	Чернівецька обл.		"N 47° 59’ 22"""	"E 25° 5’ 31"""
Ф-5391	Горсулуй	Horsului	гора	Чернівецька обл.	р-н Сторожинецький	"N 47° 59’ 28"""	"E 25° 31’ 29"""
Ф-16243	Балоаша	Baloasha	урочище	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 32"""	"E 26° 6’ 31"""
Ф-34801	Лунка	Lunka	урочище	Чернівецька обл.	р-н Сторожинецький	"N 47° 59’ 33"""	"E 25° 28’ 52"""
Ф-18243	Варниця	Varnytsia	гора	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 35"""	"E 25° 53’ 9"""
Ф-5290	Теснейка	Tesneika	хребет	Чернівецька обл.	р-н Путильський	"N 47° 59’ 35"""	"E 25° 7’ 59"""
Ф-15494	Пояна-Букулуй	Poiana-Bukului	гора	Чернівецька обл.	Сторожинецький р-н	"N 47° 59’ 37"""	"E 25° 35’ 15"""
Ф-27257	Пояна-Букулуй	Poiana-Bukului	гора	Чернівецька обл.	р-н Сторожинецький	"N 47° 59’ 37"""	"E 25° 35’ 15"""
Ф-5318	Лісничка	Lisnychka	гора	Чернівецька обл.	р-н Вижницький	"N 47° 59’ 38"""	"E 25° 17’ 52"""
Ф-14766	Довга	Dovha	гора	Чернівецька обл.	Вижницький р-н	"N 47° 59’ 4"""	"E 25° 20’ 18"""
Ф-20518	Думитриця	Dumytrytsia	урочище	Чернівецька обл.	р-н Сторожинецький	"N 47° 59’ 4"""	"E 25° 25’ 5"""
Ф-21209	Довга	Dovha	гора	Чернівецька обл.	р-н Вижницький	"N 47° 59’ 4"""	"E 25° 20’ 18"""
Ф-29306	Финацулуй	Fynatsului	долина	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 40"""	"E 26° 10’ 0"""
Ф-3009	Сторонець	Storonets	потік	Чернівецька обл.		"N 47° 59’ 48"""	"E 25° 5’ 11"""
Ф-12154	Балоаша	Baloasha	урочище	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 50"""	"E 26° 7’ 0"""
Ф-14460	Берень	Beren	потік	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 58"""	"E 25° 46’ 30"""
Ф-3759	Марониці	Maronytsi	потік	Чернівецька обл.		"N 47° 59’ 58"""	"E 24° 54’ 50"""
Ф-14774	Балоаша	Baloasha	гора	Чернівецька обл.	Глибоцький р-н	"N 47° 59’ 8"""	"E 26° 6’ 47"""
Ф-16244	Балоаша	Baloasha	гора	Чернівецька обл.	р-н Глибоцький	"N 47° 59’ 8"""	"E 26° 6’ 47"""
Ф-5293	Плеша	Plesha	хребет	Чернівецька обл.	р-н Путильський	"N 47° 59’ 8"""	"E 25° 13’ 25"""
Ф-36680	Бужерани	Buzherany	урочище	Чернівецька обл.	р-н Путильський	"N 48° 0’ 0"""	"E 24° 55’ 59"""
Ф-14464	Тражан	Trazhan	потік	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 10"""	"E 25° 34’ 50"""
Ф-36681	Берда	Berda	урочище	Чернівецька обл.	р-н Путильський	"N 48° 0’ 12"""	"E 24° 56’ 46"""
Ф-5887	Поркирца	Porkyrtsa	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 17"""	"E 25° 40’ 10"""
Ф-5820	Троапей	Troapei	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 19"""	"E 25° 26’ 45"""
Ф-31428	Рагідна	Rahidna	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 21"""	"E 25° 24’ 16"""
Ф-5824	Скеля Довбуша	Skelia Dovbusha	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 24"""	"E 25° 24’ 25"""
Ф-3739	Храбусна	Khrabusna	потік	Чернівецька обл.		"N 48° 0’ 25"""	"E 25° 5’ 0"""
Ф-34725	Фальківський	Falkivskyi	перевал	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 3"""	"E 25° 22’ 20"""
Ф-5511	Ванцен	Vantsen	гора	Чернівецька обл.	р-н Путильський	"N 48° 0’ 31"""	"E 25° 11’ 3"""
Ф-1974	Зубринець	Zubrynets	річка	Чернівецька обл.		"N 48° 0’ 33"""	"E 25° 17’ 29"""
Ф-5782	Букова	Bukova	гора	Чернівецька обл.	"р-н Сторожинецький, р-н
Вижницький"	"N 48° 0’ 34"""	"E 25° 22’ 1"""
Ф-30647	Розчисний	Rozchysnyi	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 36"""	"E 25° 24’ 20"""
Ф-21831	Заножи	Zanozhy	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 38"""	"E 25° 28’ 12"""
Ф-12168	Купский Бурдей	Rupskyi Burdei	урочище	Чернівецька обл.	р-н Глибоцький	"N 48° 0’ 39"""	"E 25° 50’ 23"""
Ф-2146	Солонець	Solonets	потік	Чернівецька обл.		"N 48° 0’ 40"""	"E 25° 35’ 46"""
Ф-5885	Курці	Kurtsi	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 0’ 40"""	"E 25° 31’ 52"""
Ф-3017	Петровець	Petrovets	потік	Чернівецька обл.		"N 48° 0’ 43"""	"E 25° 17’ 26"""
Ф-5485	Осередок	Oseredok	гора	Чернівецька обл.	р-н Путильський	"N 48° 0’ 43"""	"E 25° 11’ 38"""
Ф-29064	Плеша	Plesha	урочище	Чернівецька обл.	р-н Вижницький	"N 48° 0’ 44"""	"E 25° 12’ 24"""
Ф-14459	Гропа-Лупулуй	Hropa-Lupului	річка	Чернівецька обл.	р-н Глибоцький	"N 48° 0’ 49"""	"E 25° 57’ 48"""
Ф-3741	Свиченки	Svychenky	потік	Чернівецька обл.		"N 48° 0’ 50"""	"E 25° 4’ 20"""
Ф-5502	Запша	Zapsha	гора	Чернівецька обл.	р-н Путильський	"N 48° 0’ 50"""	"E 25° 7’ 46"""
Ф-32814	Фаца-Березней	Fatsa-Bereznei	урочище	Чернівецька обл.	р-н Глибоцький	"N 48° 0’ 51"""	"E 26° 11’ 51"""
Ф-3090	Котівець	Kotivets	потік	Чернівецька обл.		"N 48° 0’ 58"""	"E 25° 59’ 55"""
Ф-5719	Томнатик	Tomnatyk	гора	Чернівецька обл.	р-н Вижницький	"N 48° 0’ 7"""	"E 25° 18’ 50"""
Ф-2066	Ходівський	Khodivskyi	потік	Чернівецька обл.		"N 48° 1’ 1"""	"E 25° 4’ 21"""
Ф-23237	Ільїнка	Ilinka	урочище	Чернівецька обл.	р-н Глибоцький	"N 48° 1’ 11"""	"E 25° 51’ 33"""
Ф-34803	Прочест	Prochest	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 1’ 11"""	"E 25° 25’ 36"""
Ф-6283	Боур	Bour	гора	Чернівецька обл.	р-н Глибоцький	"N 48° 1’ 17"""	"E 26° 8’ 55"""
Ф-34760	Горянка	Horianka	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 1’ 20"""	"E 25° 29’ 10"""
Ф-3098	Середній	Seredniy	потік	Чернівецька обл.		"N 48° 1’ 22"""	"E 25° 44’ 10"""
Ф-5762	Фрунтя	Fruntia	гора	Чернівецька обл.	р-н Вижницький	"N 48° 1’ 23"""	"E 25° 16’ 22"""
Ф-1973	Руська	Ruska	потік	Чернівецька обл.		"N 48° 1’ 28"""	"E 25° 27’ 1"""
Ф-22991	Маґура	Magura	гора	Чернівецька обл.	р-н Вижницький	"N 48° 1’ 31"""	"E 25° 11’ 26"""
Ф-34802	Гильча	Hylcha	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 1’ 33"""	"E 25° 27’ 2"""
Ф-23175	Ілінка	Ilinka	гора	Чернівецька обл.	р-н Глибоцький	"N 48° 1’ 34"""	"E 25° 50’ 23"""
Ф-5877	Педеруль	Pederul	гора	Чернівецька обл.	р-н Глибоцький	"N 48° 1’ 36"""	"E 25° 47’ 21"""
Ф-14351	Лостун	Lostun	потік	Чернівецька обл.	р-н Вижницький	"N 48° 1’ 38"""	"E 25° 18’ 20"""
Ф-2065	Лісковець	Liskovets	потік	Чернівецька обл.		"N 48° 1’ 40"""	"E 25° 3’ 57"""
Ф-37748	Келугериця	Keluherytsia	ліс	Чернівецька обл.	р-н Глибоцький	"N 48° 1’ 42"""	"E 26° 13’ 19"""
Ф-2086	Борсуків	Borsukiv	потік	Чернівецька обл.		"N 48° 1’ 43"""	"E 25° 18’ 33"""
Ф-3072	Лустун	Lustun	річка	Чернівецька обл.		"N 48° 1’ 43"""	"E 25° 18’ 33"""
Ф-27373	Русу	Rusu	гора	Чернівецька обл.	р-н Глибоцький	"N 48° 1’ 44"""	"E 26° 12’ 22"""
Ф-27571	Позір	Pozir	гора	Чернівецька обл.	р-н Вижницький	"N 48° 1’ 44"""	"E 25° 15’ 41"""
Ф-5508	Соколе	Sokole	гора	Чернівецька обл.	р-н Путильський	"N 48° 1’ 46"""	"E 25° 2’ 40"""
Ф-36719	Вібчина	Vibchyna	гора	Чернівецька обл.	р-н Путильський	"N 48° 1’ 47"""	"E 24° 56’ 16"""
Ф-5475	Буковат	Bukovat	гора	Чернівецька обл.	р-н Путильський	"N 48° 1’ 47"""	"E 25° 9’ 25"""
Ф-26813	Поп Іван	Pop Ivan	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 1’ 50"""	"E 25° 24’ 21"""
Ф-14787	Кикача	Kykacha	гора	Чернівецька обл.	Сторожинецький р-н	"N 48° 1’ 53"""	"E 25° 30’ 17"""
Ф-23292	Кикача	Kykacha	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 1’ 53"""	"E 25° 30’ 17"""
Ф-5715	Велика Мачерка	Velyka Macherka	гора	Чернівецька обл.	р-н Вижницький	"N 48° 1’ 53"""	"E 25° 19’ 59"""
Ф-5790	Галечки-Великі	Halechky-Velyki	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 1’ 54"""	"E 25° 22’ 44"""
Ф-38303	Лебедина	Lebedyna	гора	Чернівецька обл.	р-н Путильський	"N 48° 1’ 56"""	"E 24° 56’ 37"""
Ф-34333	Сторожинецьке пасмо	Storozhynetske pasmo	пасмо	Чернівецька обл.		"N 48° 10’ 0"""	"E 25° 41’ 0"""
Ф-38555	Просічна	Prosichna	гора	Чернівецька обл.	р-н Путильський	"N 48° 10’ 12"""	"E 25° 9’ 44"""
Ф-5408	Просічка	Prosichka	гора	Чернівецька обл.	р-н Путильський	"N 48° 10’ 17"""	"E 25° 9’ 47"""
Ф-14743	Корхан	Korkhan	гора	Чернівецька обл.	Герцаївський р-н	"N 48° 10’ 29"""	"E 26° 19’ 7"""
Ф-23732	Корхан	Korkhan	гора	Чернівецька обл.	р-н Герцаївський	"N 48° 10’ 29"""	"E 26° 19’ 7"""
Ф-34852	Волотів	Volotiv	полонина	Чернівецька обл.	р-н Вижницький	"N 48° 10’ 29"""	"E 25° 15’ 38"""
Ф-2198	Баранка	Baranka	річка	Чернівецька обл.		"N 48° 10’ 30"""	"E 26° 18’ 2"""
Ф-14791	Чораль	Choral	гора	Чернівецька обл.	Путильський р-н	"N 48° 10’ 33"""	"E 25° 8’ 54"""
Ф-32291	Чораль	Choral	гора	Чернівецька обл.	р-н Путильський	"N 48° 10’ 33"""	"E 25° 8’ 54"""
Ф-3752	Маловіти	Malovity	річка	Чернівецька обл.		"N 48° 10’ 35"""	"E 25° 54’ 50"""
Ф-27619	Одая	Odaia	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 10’ 39"""	"E 25° 34’ 16"""
Ф-14954	Трунза	Trunza	гора	Чернівецька обл.	Герцаївський р-н	"N 48° 10’ 40"""	"E 26° 18’ 41"""
Ф-29714	Трунза	Trunza	гора	Чернівецька обл.	р-н Герцаївський	"N 48° 10’ 40"""	"E 26° 18’ 41"""
Ф-35687	Бойдеїшине	Boideishyne	урочище	Чернівецька обл.	р-н Путильський	"N 48° 10’ 40"""	"E 25° 6’ 28"""
Ф-14475	Тисовець	Tysovets	потік	Чернівецька обл.	р-н Сторожинецький	"N 48° 10’ 44"""	"E 25° 54’ 50"""
Ф-34851	Лужки	Luzhky	урочище	Чернівецька обл.	р-н Путильський	"N 48° 10’ 44"""	"E 25° 10’ 16"""
Ф-5966	Крива	Kryva	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 10’ 45"""	"E 25° 44’ 10"""
Ф-2115	Білка	Bilka	потік	Чернівецька обл.		"N 48° 10’ 5"""	"E 25° 42’ 11"""
Ф-1910	Мигівка	Myhivka	річка	Чернівецька обл.		"N 48° 10’ 50"""	"E 25° 25’ 10"""
Ф-5592	Курики	Kuryky	гора	Чернівецька обл.	р-н Вижницький	"N 48° 10’ 58"""	"E 25° 14’ 15"""
Ф-14470	Тисовець	Tysovets	потік	Чернівецька обл.	р-н Сторожинецький	"N 48° 10’ 6"""	"E 25° 38’ 36"""
Ф-2196	Герца	Hertsa	річка	Чернівецька обл.		"N 48° 11’ 13"""	"E 26° 18’ 45"""
Ф-5590	Кичера	Kychera	гора	Чернівецька обл.	р-н Вижницький	"N 48° 11’ 13"""	"E 25° 16’ 32"""
Ф-34782	Німчич	Nimchych	урочище	Чернівецька обл.	р-н Путильський	"N 48° 11’ 14"""	"E 25° 8’ 59"""
Ф-6172	Рошка	Roshka	гора	Чернівецька обл.	р-н Герцаївський	"N 48° 11’ 2"""	"E 26° 9’ 59"""
Ф-36692	Лужки	Luzhky	урочище	Чернівецька обл.	р-н Вижницький	"N 48° 11’ 21"""	"E 25° 9’ 56"""
Ф-5572	Німчин	Nimchyn	перевал	Чернівецька обл.	р-н Вижницький, р-н Путильський	"N 48° 11’ 25"""	"E 25° 9’ 30"""
Ф-33673	Токарка	Tokarka	урочище	Чернівецька обл.	р-н Вижницький	"N 48° 11’ 40"""	"E 25° 11’ 51"""
Ф-32650	Тисауци	Tysautsy	урочище	Чернівецька обл.	р-н Сторожинецький	"N 48° 11’ 49"""	"E 25° 36’ 56"""
Ф-14788	Повніта	Povnita	гора	Чернівецька обл.	Сторожинецький р-н	"N 48° 11’ 59"""	"E 25° 43’ 21"""
Ф-31195	Повніта	Povnita	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 11’ 59"""	"E 25° 43’ 21"""
Ф-5568	Баньків	Bankiv	хребет	Чернівецька обл.	р-н Вижницький	"N 48° 11’ 8"""	"E 25° 11’ 30"""
Ф-3744	Бецків	Betskiv	річка	Чернівецька обл.		"N 48° 12’ 0"""	"E 25° 35’ 10"""
Ф-14473	Бородач	Borodach	потік	Чернівецька обл.	р-н Глибоцький	"N 48° 12’ 10"""	"E 25° 57’ 10"""
Ф-2218	Рокитна	Rokytna	річка	Чернівецька обл.		"N 48° 12’ 13"""	"E 26° 16’ 52"""
Ф-2223	Котилів	Kotyliv	річка	Чернівецька обл.		"N 48° 12’ 18"""	"E 26° 26’ 30"""
Ф-2201	Мольниця	Molnytsia	річка	Чернівецька обл.		"N 48° 12’ 28"""	"E 26° 14’ 8"""
Ф-5588	Кам'янка	Kamianka	гора	Чернівецька обл.	р-н Вижницький	"N 48° 12’ 3"""	"E 25° 13’ 32"""
Ф-38554	Верхоріччя	Verkhorichchia	гора	Чернівецька обл.	р-н Путильський	"N 48° 12’ 30"""	"E 25° 8’ 40"""
Ф-6177	Чернівецька височина	Chernivetska vysochyna	височина	Чернівецька обл.		"N 48° 12’ 32"""	"E 25° 50’ 35"""
Ф-3083	Жадівка	Zhadivka	річка	Чернівецька обл.		"N 48° 12’ 33"""	"E 25° 31’ 2"""
Ф-5405	Верхоріччя	Verkhorichchia	гора	Чернівецька обл.	р-н Путильський	"N 48° 12’ 34"""	"E 25° 8’ 41"""
Ф-12160	Славець	Slavets	урочище	Чернівецька обл.	р-н Вижницький	"N 48° 12’ 35"""	"E 25° 20’ 20"""
Ф-14349	Мала Виженка	Mala Vyzhenka	річка	Чернівецька обл.	р-н Вижницький	"N 48° 12’ 40"""	"E 25° 10’ 56"""
Ф-2237	Ларга	Larha	річка	Чернівецька обл.		"N 48° 12’ 40"""	"E 26° 52’ 38"""
Ф-39891	Березина	Berezyna	ліс	Чернівецька обл.	р-н Вижницький	"N 48° 12’ 46"""	"E 25° 16’ 19"""
Ф-2216	Невільниця	Nevilnytsia	річка	Чернівецька обл.		"N 48° 12’ 47"""	"E 25° 59’ 34"""
Ф-26036	Лисковець	Lyskovets	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 12’ 49"""	"E 25° 41’ 26"""
Ф-14950	Лисковець	Lyskovets	гора	Чернівецька обл.	Сторожинецький р-н	"N 48° 12’ 52"""	"E 25° 41’ 5"""
Ф-5578	Кругла	Kruhla	гора	Чернівецька обл.	р-н Вижницький	"N 48° 12’ 57"""	"E 25° 11’ 58"""
Ф-2212	Динауці	Dynautsi	річка	Чернівецька обл.		"N 48° 12’ 7"""	"E 26° 26’ 33"""
Ф-14472	Хращовець	Khrashchovets	потік	Чернівецька обл.	р-н Глибоцький	"N 48° 12’ 8"""	"E 25° 57’ 33"""
Ф-34301	Новоселицька улоговина	Novoselytska ulohovyna	улоговина	Чернівецька обл.		"N 48° 13’ 0"""	"E 26° 16’ 0"""
Ф-14949	Лопочуків Горб	Lopochukiv Horb	гора	Чернівецька обл.	Сторожинецький р-н	"N 48° 13’ 15"""	"E 25° 50’ 35"""
Ф-26406	Лопочуків Горб	Lopochukiv Horb	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 13’ 15"""	"E 25° 50’ 35"""
Ф-3029	Косованка	Kosovanka	потік	Чернівецька обл.		"N 48° 13’ 18"""	"E 25° 33’ 10"""
Ф-19302	Вигреші	Vyhreshi	урочище	Чернівецька обл.	р-н Вижницький	"N 48° 13’ 2"""	"E 25° 9’ 46"""
Ф-5962	Циклів	Thykliv	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 13’ 2"""	"E 25° 50’ 0"""
Ф-1912	Славець	Slavets	потік	Чернівецька обл.		"N 48° 13’ 20"""	"E 25° 13’ 21"""
Ф-1915	Міхидра	Mikhydra	річка	Чернівецька обл.		"N 48° 13’ 20"""	"E 25° 33’ 10"""
Ф-14474	Клітишин	Klityshyn	потік	Чернівецька обл.	р-н Сторожинецький	"N 48° 13’ 23"""	"E 25° 53’ 18"""
Ф-38553	Трепіт	Trepit	гора	Чернівецька обл.	р-н Путильський	"N 48° 13’ 23"""	"E 25° 8’ 56"""
Ф-5937	Думанський	Dumanskyi	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 13’ 24"""	"E 25° 48’ 57"""
Ф-2186	Коров'я	Korovia	потік	Чернівецька обл.		"N 48° 13’ 38"""	"E 26° 0’ 10"""
Ф-32355	Ярів	Yariv	урочище	Чернівецька обл.	р-н Вижницький	"N 48° 13’ 41"""	"E 25° 11’ 43"""
Ф-3014	Солонець	Solonets	потік	Чернівецька обл.		"N 48° 13’ 48"""	"E 25° 20’ 1"""
Ф-5565	Лисина	Lysyna	гора	Чернівецька обл.	р-н Вижницький	"N 48° 14’ 13"""	"E 25° 10’ 17"""
Ф-3000	Міходерка	Mikhoderka	потік	Чернівецька обл.		"N 48° 14’ 15"""	"E 25° 26’ 2"""
Ф-35081	Багненська долина	Bahnenska dolyna	долина	Чернівецька обл.	р-н Вижницький	"N 48° 14’ 18"""	"E 25° 16’ 58"""
Ф-12158	Сисна	Sysna	урочище	Чернівецька обл.	р-н Вижницький	"N 48° 14’ 20"""	"E 25° 18’ 41"""
Ф-3134	Черлена	Cherlena	річка	Чернівецька обл.		"N 48° 14’ 27"""	"E 26° 34’ 25"""
Ф-5946	Черешенька	Chereshenka	гора	Чернівецька обл.	р-н Сторожинецький	"N 48° 14’ 27"""	"E 25° 46’ 32"""
Ф-3138	Глодос	Hlodos	потік	Чернівецька обл.		"N 48° 14’ 28"""	"E 26° 33’ 36"""
Ф-2203	Виця	Vytsia	річка	Чернівецька обл.		"N 48° 14’ 3"""	"E 26° 7’ 3"""
Ф-3135	Сталінешти	Stalineshty	річка	Чернівецька обл.		"N 48° 14’ 31"""	"E 26° 33’ 25"""
Ф-3137	Щербинці	Shsherbyntsi	річка	Чернівецька обл.		"N 48° 14’ 33"""	"E 26° 31’ 10"""
Ф-14348	Виженка	Vyzhenka	річка	Чернівецька обл.	р-н Вижницький	"N 48° 14’ 40"""	"E 25° 10’ 20"""
Ф-3130	Хуків	Khukiv	річка	Чернівецька обл.		"N 48° 14’ 49"""	"E 26° 8’ 23"""
Ф-2234	Зелена	Zelena	річка	Чернівецька обл.		"N 48° 14’ 56"""	"E 26° 47’ 3"""
Ф-37942	Лисина	Lysyna	гора	Чернівецька обл.	р-н Вижницький	"N 48° 14’ 7"""	"E 25° 10’ 1"""
