Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-38150	Кремениста	Kremenysta	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 48"""	"E 25° 0’ 17"""
Ф-36300	Підприпір	Pidprypir	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 10’ 49"""	"E 25° 3’ 40"""
Ф-24478	Муралевиця	Muralevytsia	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 5"""	"E 24° 59’ 20"""
Ф-37379	Мала Козьмеска	Mala Kozmeska	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 10’ 5"""	"E 24° 32’ 29"""
Ф-28962	Озірний	Ozirnyi	урочище	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 10’ 50"""	"E 24° 35’ 53"""
Ф-37832	Кефорівка	Keforivka	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 50"""	"E 24° 42’ 47"""
Ф-28177	Писаний Камінь	Pysanyi Kamin	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 51"""	"E 24° 59’ 10"""
Ф-35856	Дубники	Dubnyky	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 10’ 52"""	"E 25° 3’ 34"""
Ф-37467	Бузьківська	Buzkivska	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 53"""	"E 24° 54’ 33"""
Ф-36221	Облаз	Oblaz	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 10’ 54"""	"E 25° 2’ 58"""
Ф-38076	Короткан	Korotkan	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 10’ 54"""	"E 25° 3’ 16"""
Ф-37069	Купалік	Kupalik	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 55"""	"E 24° 56’ 49"""
Ф-31263	Погар	Pohar	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 57"""	"E 24° 46’ 33"""
Ф-3977	Кострича	Kostrycha	гора	Івано-Франківська обл.	р-н Надвірнянський	"N 48° 10’ 57"""	"E 24° 38’ 17"""
Ф-3978	Гиґа	Hyga	гора	Івано-Франківська обл.	р-н Надвірнянський	"N 48° 10’ 57"""	"E 24° 32’ 59"""
Ф-37573	Теклівка	Teklivka	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 58"""	"E 24° 39’ 48"""
Ф-38275	Гостра Кичера	Hostra Kychera	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 10’ 58"""	"E 25° 2’ 29"""
Ф-18763	Бутинець	Butynets	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 6"""	"E 24° 40’ 34"""
Ф-36328	Погар	Pohar	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 6"""	"E 24° 58’ 16"""
Ф-35717	Бутинець	Butynets	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 7"""	"E 24° 41’ 57"""
Ф-35895	Маришевський	Maryshevskyi	хребет	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 10’ 7"""	"E 24° 35’ 5"""
Ф-36427	Велика Кичера	Velyka Kychera	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 7"""	"E 24° 58’ 38"""
Ф-14423	Млинський	Mlynskyi	потік	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 9"""	"E 24° 56’ 28"""
Ф-35158	Болота	Bolota	полонина	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 9"""	"E 24° 39’ 58"""
Ф-3976	Кострич	Kostrych	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 10’ 9"""	"E 24° 39’ 27"""
Ф-37387	Біле Каміння	Bile Kaminnia	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 0"""	"E 24° 56’ 16"""
Ф-24301	Кичера	Kychera	хребет	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 1"""	"E 25° 2’ 27"""
Ф-35724	Вашилівка	Vashylivka	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 1"""	"E 24° 54’ 1"""
Ф-35816	Ґруники	Grunyky	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 1"""	"E 24° 50’ 52"""
Ф-36660	Церковний Ліс	Tserkovnyi Lis	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 11"""	"E 24° 54’ 14"""
Ф-35821	Дарії	Darii	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 12"""	"E 25° 3’ 51"""
Ф-38062	Кобилина	Kobylyna	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 12"""	"E 24° 50’ 35"""
Ф-35948	Івандівка	Ivandivka	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 13"""	"E 24° 54’ 0"""
Ф-38487	Дзифа	Dzyfa	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 14"""	"E 24° 53’ 4"""
Ф-36014	Колоддя	Koloddia	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 15"""	"E 25° 3’ 14"""
Ф-35773	Глийниця	Hlyinytsia	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 16"""	"E 24° 53’ 32"""
Ф-36072	Кути	Kuty	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 17"""	"E 25° 4’ 58"""
Ф-36245	Панське Поле	Panske Pole	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 17"""	"E 24° 56’ 28"""
Ф-3974	Грибкова	Hrybkova	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 17"""	"E 24° 48’ 45"""
Ф-37301	Чорний Ґрунь	Chornyi Grun	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 19"""	"E 24° 45’ 48"""
Ф-37760	Кам'яниста Кичера	Kamianysta Kychera	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 19"""	"E 25° 2’ 42"""
Ф-35626	Жолобина	Zholobyna	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 2"""	"E 25° 3’ 25"""
Ф-36424	Велика Джурджа	Velyka Dzhurdzha	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 11’ 2"""	"E 24° 32’ 41"""
Ф-3975	Погар	Pohar	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 2"""	"E 24° 46’ 45"""
Ф-35675	Згар	Zghar	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 21"""	"E 25° 3’ 45"""
Ф-37629	Осік	Osik	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 21"""	"E 24° 54’ 49"""
Ф-3973	Медвежик	Medvezhyk	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 21"""	"E 24° 50’ 55"""
Ф-35866	Лужки	Luzhky	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 22"""	"E 24° 54’ 1"""
Ф-36360	Полінки	Polinky	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 23"""	"E 25° 7’ 34"""
Ф-38310	Роги	Rohy	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 23"""	"E 24° 58’ 24"""
Ф-35719	Бучник	Buchnyk	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 24"""	"E 24° 56’ 28"""
Ф-36151	Пропадні	Propadni	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 26"""	"E 25° 5’ 12"""
Ф-36155	Процаківка	Protsakivka	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 26"""	"E 24° 53’ 46"""
Ф-21230	Заломисли	Zalomysly	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 28"""	"E 25° 4’ 29"""
Ф-2418	Форещинка	Foreshchynka	потік	Івано-Франківська обл.		"N 48° 11’ 28"""	"E 24° 34’ 20"""
Ф-35817	Ґрунь	Grun	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 28"""	"E 25° 4’ 49"""
Ф-34910	Бабина Яма	Babyna Yama	урочище	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 11’ 29"""	"E 24° 33’ 2"""
Ф-35983	Кацівка	Katsivka	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 29"""	"E 24° 53’ 12"""
Ф-36517	Федикове	Fedykove	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 3"""	"E 24° 53’ 12"""
Ф-35624	Жолоби	Zholoby	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 31"""	"E 25° 5’ 37"""
Ф-38347	Григорівка	Hryhorivka	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 11’ 31"""	"E 24° 37’ 0"""
Ф-37047	Ямки	Yamky	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 32"""	"E 25° 6’ 23"""
Ф-38612	Спензова	Spenzova	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 32"""	"E 25° 3’ 9"""
Ф-36275	Піддолина	Piddolyna	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 33"""	"E 25° 6’ 53"""
Ф-36519	Федусівка	Fedusivka	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 33"""	"E 24° 53’ 56"""
Ф-37297	Кошарище	Kosharyshche	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 35"""	"E 24° 53’ 25"""
Ф-31258	Погар	Pohar	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 38"""	"E 25° 5’ 34"""
Ф-35262	Присліп	Pryslip	полонина	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 38"""	"E 24° 46’ 14"""
Ф-35974	Калюга	Kaliuha	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 38"""	"E 25° 4’ 23"""
Ф-36170	Репеда	Repeda	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 38"""	"E 25° 5’ 3"""
Ф-3909	Спендзова	Spendzova	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 38"""	"E 25° 3’ 16"""
Ф-38664	Москалівка	Moskalivka	горб	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 39"""	"E 24° 51’ 2"""
Ф-3972	Копилаш	Kopylash	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 39"""	"E 24° 57’ 35"""
Ф-36212	Обіч	Obich	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 40"""	"E 25° 6’ 32"""
Ф-35811	Ґелентівка	Gelentivka	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 41"""	"E 24° 52’ 40"""
Ф-36030	Корита	Koryta	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 41"""	"E 24° 53’ 12"""
Ф-32276	Крива	Kryva	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 42"""	"E 24° 44’ 1"""
Ф-35628	Жолобок	Zholobok	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 42"""	"E 25° 5’ 3"""
Ф-35750	Волосінка	Volosinka	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 42"""	"E 25° 7’ 11"""
Ф-38142	Коханець	Kokhanets	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 42"""	"E 24° 47’ 17"""
Ф-37411	Стромине	Stromyne	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 45"""	"E 25° 6’ 17"""
Ф-3971	Ігрець	Ihrets	хребет	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 45"""	"E 24° 54’ 40"""
Ф-14409	Чорний	Chornyi	потік	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 46"""	"E 24° 44’ 24"""
Ф-35851	Дощина	Doshchyna	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 46"""	"E 25° 6’ 44"""
Ф-36252	Пастівник	Pastivnyk	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 47"""	"E 25° 4’ 29"""
Ф-36582	Хавдина	Khavdyna	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 47"""	"E 25° 5’ 32"""
Ф-37531	Буков'єн	Bukovien	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 11’ 48"""	"E 24° 38’ 49"""
Ф-37697	Каменистий	Kamenystyi	горб	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 49"""	"E 24° 47’ 12"""
Ф-37265	Совинець	Sovynets	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 5"""	"E 24° 55’ 2"""
Ф-14408	Великий Розсіш	Velykyi Rozsish	потік	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 50"""	"E 24° 42’ 16"""
Ф-36125	Потік	Potik	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 51"""	"E 24° 52’ 54"""
Ф-36146	Припір	Prypir	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 51"""	"E 25° 6’ 12"""
Ф-36294	Підпасіки	Pidpasiky	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 51"""	"E 25° 5’ 12"""
Ф-38583	Малишева	Malysheva	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 51"""	"E 25° 6’ 50"""
Ф-22291	Крива	Kryva	печера	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 53"""	"E 24° 43’ 52"""
Ф-14405	Кривець	Kryvets	потік	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 54"""	"E 24° 14’ 13"""
Ф-38354	Ґавдуни	Gavduny	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 54"""	"E 25° 0’ 31"""
Ф-36502	Великий Присліп	Velykyi Pryslip	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 55"""	"E 24° 45’ 48"""
Ф-36648	Висока	Vysoka	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 55"""	"E 25° 7’ 9"""
Ф-35610	Євористий	Yevorystyi	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 56"""	"E 24° 40’ 53"""
Ф-35902	Махтулівка	Makhtulivka	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 56"""	"E 25° 5’ 46"""
Ф-36280	Підкичера	Pidkychera	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 56"""	"E 25° 6’ 33"""
Ф-35775	Глиняне	Hlyniane	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 58"""	"E 25° 4’ 28"""
Ф-36235	Павлішкове Поле	Pavlishkove Pole	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 59"""	"E 24° 55’ 4"""
Ф-37290	Маковиця	Makovytsia	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 59"""	"E 24° 39’ 33"""
Ф-37021	Розколів	Rozkoliv	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 6"""	"E 24° 54’ 40"""
Ф-37845	Кичерка	Kycherka	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 6"""	"E 25° 4’ 8"""
Ф-38454	Середне	Seredne	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 6"""	"E 25° 1’ 32"""
Ф-36213	Обіч	Obich	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 11’ 7"""	"E 24° 53’ 26"""
Ф-35713	Буковина	Bukovyna	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 9"""	"E 25° 4’ 29"""
Ф-36341	Погарці	Pohartsi	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 11’ 9"""	"E 25° 3’ 18"""
Ф-35745	Віпче	Vipche	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 0"""	"E 24° 48’ 12"""
Ф-36953	Говда	Hovda	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 0"""	"E 25° 6’ 7"""
Ф-36658	Царина	Tsaryna	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 1"""	"E 25° 6’ 58"""
Ф-3970	Вібчинка	Vibchynka	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 10"""	"E 24° 46’ 48"""
Ф-35155	Буков'єн	Bukovien	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 11"""	"E 24° 40’ 1"""
Ф-3907	Глиняний	Hlynianyi	хребет	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 12"""	"E 25° 5’ 10"""
Ф-38217	Криниці	Krynytsi	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 13"""	"E 24° 33’ 42"""
Ф-35936	Згарчини	Zgharchyny	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 15"""	"E 24° 42’ 38"""
Ф-19156	Велика Маґура	Velyka Magura	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 18"""	"E 24° 38’ 2"""
Ф-36287	Підкострича	Pidkostrycha	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 18"""	"E 24° 43’ 9"""
Ф-37395	Бойківка	Boikivka	горб	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 18"""	"E 24° 46’ 19"""
Ф-37935	Погар	Pohar	горб	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 18"""	"E 24° 41’ 59"""
Ф-38234	Рабинець	Rabynets	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 2"""	"E 25° 2’ 7"""
Ф-3908	Рабінець	Rabinets	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 2"""	"E 25° 2’ 15"""
Ф-37839	Кичерашка	Kycherashka	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 23"""	"E 25° 3’ 11"""
Ф-36963	Юрочине	Yurochyne	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 24"""	"E 24° 47’ 57"""
Ф-36139	Приємська	Pryiemska	хребет	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 25"""	"E 25° 2’ 56"""
Ф-38089	Приємська	Pryiemska	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 25"""	"E 25° 2’ 47"""
Ф-22599	Криве Хеде	Kryve Khede	урочище	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 26"""	"E 24° 32’ 1"""
Ф-36413	Буковець	Bukovets	перевал	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 26"""	"E 24° 55’ 26"""
Ф-15105	Стенка	Stenka	гора	Івано-Франківська обл.	Косівський р-н	"N 48° 12’ 27"""	"E 25° 6’ 35"""
Ф-36052	Криве Поле	Kryve Pole	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 27"""	"E 24° 42’ 39"""
Ф-37155	Стенка	Stenka	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 27"""	"E 25° 6’ 35"""
Ф-34814	Буковець	Bukovets	перевал	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 28"""	"E 24° 55’ 57"""
Ф-36751	Максимець	Maksymets	хребет	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 29"""	"E 24° 58’ 45"""
Ф-35258	Чорний Потік	Chornyi Potik	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 3"""	"E 24° 43’ 36"""
Ф-37178	Семенкове	Semenkove	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 3"""	"E 24° 52’ 57"""
Ф-37243	Бабинець	Babynets	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 3"""	"E 24° 58’ 51"""
Ф-37307	Ігрець	Ihrets	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 3"""	"E 24° 53’ 53"""
Ф-38159	Присліп	Pryslip	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 30"""	"E 25° 0’ 14"""
Ф-38343	Гребля	Hreblia	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 32"""	"E 25° 0’ 45"""
Ф-38586	Манилові Улоги	Manylovi Ulohy	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 32"""	"E 25° 5’ 18"""
Ф-19902	Завбєля	Zavbielia	урочище	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 33"""	"E 24° 34’ 36"""
Ф-3965	Біла Кобила	Bila Kobyla	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 34"""	"E 24° 48’ 10"""
Ф-37244	Бабіївка	Babiivka	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 35"""	"E 24° 53’ 4"""
Ф-38215	Кривий Ґрунь	Kryvyi Grun	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 35"""	"E 24° 58’ 50"""
Ф-37456	Борисівка	Borysivka	горб	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 36"""	"E 24° 56’ 3"""
Ф-35808	Ґавора	Gavora	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 38"""	"E 24° 41’ 23"""
Ф-35922	Мокриш	Mokrysh	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 4"""	"E 24° 43’ 11"""
Ф-2430	Кіззя	Kizzia	потік	Івано-Франківська обл.		"N 48° 12’ 40"""	"E 24° 44’ 11"""
Ф-36329	Погар	Pohar	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 41"""	"E 24° 41’ 52"""
Ф-36330	Погар	Pohar	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 41"""	"E 24° 50’ 14"""
Ф-37861	Погар	Pohar	горб	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 41"""	"E 25° 4’ 52"""
Ф-38602	Стінська Кичера	Stinska Kychera	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 43"""	"E 25° 1’ 14"""
Ф-36396	Кривопільський	Kryvopilskyi	перевал	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 44"""	"E 24° 40’ 12"""
Ф-37761	Кам'янистий Горб	Kamianystyi Horb	горб	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 45"""	"E 25° 1’ 20"""
Ф-36691	Діл Романівка	Dil Romanivka	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 46"""	"E 24° 42’ 55"""
Ф-34811	Закукул	Zakukul	полонина	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 47"""	"E 24° 33’ 22"""
Ф-34815	Кривопільський	Kryvopilskyi	перевал	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 47"""	"E 24° 40’ 49"""
Ф-36058	Кривий Ґрунь	Kryvyi Grun	хребет	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 48"""	"E 24° 34’ 32"""
Ф-37375	Кожанець	Kozhanets	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 48"""	"E 24° 51’ 16"""
Ф-2419	Озірний	Ozirnyi	потік	Івано-Франківська обл.		"N 48° 12’ 5"""	"E 24° 35’ 15"""
Ф-36491	Великий Гіврилець	Velykyi Hivrylets	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 50"""	"E 24° 34’ 37"""
Ф-37685	Кагла	Kahla	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 50"""	"E 24° 52’ 20"""
Ф-38572	Дутчин	Dutchyn	горб	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 50"""	"E 25° 0’ 14"""
Ф-38508	Мала Буковель	Mala Bukovel	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 51"""	"E 24° 38’ 57"""
Ф-3967	Діл-Малий	Dil-Malyi	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 51"""	"E 24° 42’ 45"""
Ф-35967	Кагла	Kahla	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 52"""	"E 24° 52’ 54"""
Ф-37469	Буковель	Bukovel	гора	Івано-Франківська обл.	Яремчанська міськрада	"N 48° 12’ 52"""	"E 24° 39’ 23"""
Ф-3968	Мала Маґура	Mala Magura	гора	Івано-Франківська обл.	р-н Надвірнянський	"N 48° 12’ 53"""	"E 24° 37’ 40"""
Ф-37044	Ями	Yamy	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 57"""	"E 25° 4’ 31"""
Ф-3969	Кукул	Kukul	гора	Івано-Франківська обл., Закарпатська обл.		"N 48° 12’ 57"""	"E 24° 32’ 53"""
Ф-36702	Стіпанка	Stipanka	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 59"""	"E 24° 55’ 18"""
Ф-37105	Саманівка	Samanivka	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 6"""	"E 25° 5’ 25"""
Ф-35837	Довганівські Толоки	Dovhanivski Toloky	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 7"""	"E 24° 54’ 53"""
Ф-36038	Коротенький	Korotenkyi	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 7"""	"E 24° 43’ 0"""
Ф-36183	Ріжі	Rizhi	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 7"""	"E 25° 6’ 46"""
Ф-37002	Бенджела	Bendzhela	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 7"""	"E 24° 51’ 16"""
Ф-37103	Савчино	Savchyno	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 7"""	"E 24° 52’ 29"""
Ф-36438	Толічка	Tolichka	урочище	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 8"""	"E 25° 6’ 7"""
Ф-37321	Берізник	Beriznyk	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 8"""	"E 24° 48’ 35"""
Ф-37910	Кізя	Kizia	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 8"""	"E 24° 40’ 44"""
Ф-36057	Криівий Ґрунь	Kryivyi Grun	хребет	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 9"""	"E 25° 2’ 2"""
Ф-36945	Глиняний	Hlynianyi	горб	Івано-Франківська обл.	р-н Косівський	"N 48° 12’ 9"""	"E 25° 4’ 31"""
Ф-38428	Денжелюк	Denzheliuk	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 12’ 9"""	"E 24° 51’ 14"""
Ф-37567	Тарничка	Tarnychka	гора	Івано-Франківська обл.	р-н Косівський	"N 48° 13’ 0"""	"E 25° 2’ 48"""
Ф-14412	Великий Гаврилець	Velykyi Havrylets	потік	Івано-Франківська обл.		"N 48° 13’ 10"""	"E 24° 36’ 30"""
Ф-3964	Чорний Ґрунь	Chornyi Grun	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 13’ 11"""	"E 24° 51’ 28"""
Ф-37439	Бубенська	Bubenska	гора	Івано-Франківська обл.	р-н Верховинський	"N 48° 13’ 12"""	"E 24° 47’ 20"""
Ф-14339	Великий Рожин	Velykyi Rozhyn	потік	Івано-Франківська обл.		"N 48° 13’ 15"""	"E 25° 6’ 40"""
Ф-36690	Діл Малий	Dil Malyi	урочище	Івано-Франківська обл.	р-н Верховинський	"N 48° 13’ 16"""	"E 24° 42’ 0"""
