Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-21925	Гостра	Hostra	гора	Тернопільська обл.	р-н Зборівський	"N 49° 48’ 28"""	"E 25° 25’ 11"""
Ф-12222	Богатківці	Bohatkivtsi	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 22’ 2"""	"E 25° 25’ 16"""
Ф-31123	Сорокський Млин	Sorokskyi Mlyn	урочище	Тернопільська обл.	р-н Бучацький	"N 48° 59’ 44"""	"E 25° 25’ 17"""
Ф-12470	Макова	Makova	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 14’ 19"""	"E 25° 25’ 17"""
Ф-3073	Вільховець	Vilkhovets	потік	Тернопільська обл.		"N 48° 57’ 4"""	"E 25° 25’ 21"""
Ф-1820	Стрипа	Strypa	річка	Тернопільська обл.		"N 48° 52’ 3"""	"E 25° 25’ 38"""
Ф-12468	Могила	Mohyla	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 16’ 15"""	"E 25° 25’ 39"""
Ф-12467	Золотники	Zolotnyky	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 17’ 23"""	"E 25° 25’ 50"""
Ф-2982	Лопушанка	Lopushanka	потік	Тернопільська обл.		"N 49° 43’ 47"""	"E 25° 26’ 2"""
Ф-39897	Великий	Velykyi	ліс	Тернопільська обл.	р-н Зборівський	"N 49° 47’ 41"""	"E 25° 26’ 21"""
Ф-30977	Сіножаття	Sinozhattia	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 1’ 9"""	"E 25° 26’ 28"""
Ф-29167	Під Камінь	Pid Kamin	урочище	Тернопільська обл.	р-н Зборівський	"N 49° 48’ 40"""	"E 25° 26’ 30"""
Ф-28707	Осичина	Osychyna	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 54’ 38"""	"E 25° 26’ 38"""
Ф-37596	Запуст	Zapust	ліс	Тернопільська обл.	р-н Кременецький	"N 49° 57’ 51"""	"E 25° 26’ 52"""
Ф-35021	Червона Гора	Chervona Hora	урочище	Тернопільська обл.	р-н Бучацький	"N 48° 52’ 26"""	"E 25° 26’ 54"""
Ф-23356	Кринички	Krynychky	урочище	Тернопільська обл.	р-н Зборівський	"N 49° 51’ 7"""	"E 25° 26’ 55"""
Ф-39894	Гущак	Hushchak	ліс	Тернопільська обл.	р-н Кременецький	"N 50° 0’ 17"""	"E 25° 27’ 10"""
Ф-39898	Обаринський	Obarynskyi	ліс	Тернопільська обл.	р-н Зборівський	"N 49° 44’ 1"""	"E 25° 27’ 42"""
Ф-21758	За Камнем	Za Kamnem	урочище	Тернопільська обл.	р-н Зборівський	"N 49° 49’ 28"""	"E 25° 27’ 45"""
Ф-12471	Баба	Baba	гора	Тернопільська обл.	р-н Бучацький	"N 49° 11’ 11"""	"E 25° 27’ 46"""
Ф-20644	Каменецька Дубина	Kamenetska Dubyna	урочище	Тернопільська обл.	р-н Зборівський	"N 49° 46’ 59"""	"E 25° 27’ 46"""
Ф-8828	Пустки	Pustky	урочище	Тернопільська обл.	р-н Бучацький, р-н Теребовлянський	"N 49° 12’ 21"""	"E 25° 28’ 0"""
Ф-27182	Рижне	Ryzhne	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 3’ 5"""	"E 25° 28’ 0"""
Ф-32994	Десятини	Desiatyny	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 4’ 40"""	"E 25° 28’ 10"""
Ф-12100	Камінчик	Kaminchyk	гора	Тернопільська обл.	р-н Кременецький	"N 49° 59’ 6"""	"E 25° 28’ 2"""
Ф-8821	Яківська Долина	Yakivska Dolyna	урочище	Тернопільська обл.	р-н Теребовлянський	"N 49° 16’ 32"""	"E 25° 28’ 21"""
Ф-16027	Анчариха	Ancharykha	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 5’ 48"""	"E 25° 28’ 23"""
Ф-8815	Степ Панталиха	Step Pantalykha	урочище	Тернопільська обл.	р-н Теребовлянський	"N 49° 19’ 54"""	"E 25° 28’ 29"""
Ф-26181	Максимиця	Maksymytsia	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 55’ 42"""	"E 25° 28’ 29"""
Ф-39899	Середній Гай	Serednii Hai	ліс	Тернопільська обл.	р-н Зборівський	"N 49° 42’ 22"""	"E 25° 28’ 46"""
Ф-8965	Загаття	Zahattia	урочище	Тернопільська обл.	р-н Зборівський	"N 49° 48’ 61"""	"E 25° 29’ 0"""
Ф-26662	Ляскова	Liaskova	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 26’ 45"""	"E 25° 29’ 11"""
Ф-31608	Ставки	Stavky	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 52’ 27"""	"E 25° 29’ 14"""
Ф-32284	Мордашин	Mordashyn	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 54’ 44"""	"E 25° 29’ 14"""
Ф-16426	Березники	Bereznyky	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 51’ 28"""	"E 25° 29’ 15"""
Ф-18270	Глибоке	Hlyboke	урочище	Тернопільська обл.	р-н Бучацький	"N 48° 54’ 52"""	"E 25° 29’ 24"""
Ф-8922	Кадуби	Kaduby	урочище	Тернопільська обл.	р-н Бучацький	"N 48° 55’ 30"""	"E 25° 29’ 50"""
Ф-15305	Байкова	Baikova	гора	Тернопільська обл.	Бережанський р-н	"N 49° 26’ 1"""	"E 25° 3’ 26"""
Ф-16188	Байкова	Baikova	гора	Тернопільська обл.	р-н Бережанський	"N 49° 26’ 1"""	"E 25° 3’ 26"""
Ф-35019	Попова	Popova	балка	Тернопільська обл.	р-н Бережанський, р-н Козівський	"N 49° 25’ 23"""	"E 25° 3’ 29"""
Ф-12460	Кам'яна	Kamiana	гора	Тернопільська обл.	р-н Підгаєцький	"N 49° 15’ 26"""	"E 25° 3’ 40"""
Ф-33287	Черешений	Chereshenyi	урочище	Тернопільська обл.	р-н Монастириський	"N 49° 3’ 22"""	"E 25° 3’ 41"""
Ф-12218	Соколичі	Sokolychi	гора	Тернопільська обл.	р-н Бережанський	"N 49° 22’ 19"""	"E 25° 3’ 8"""
Ф-12964	Шибинська	Shybynska	гора	Тернопільська обл.	р-н Заліщицький	"N 48° 52’ 0"""	"E 25° 30’ 10"""
Ф-37961	Тугора	Tuhora	ліс	Тернопільська обл.	р-н Заліщицький	"N 48° 49’ 5"""	"E 25° 30’ 35"""
Ф-12565	Дубина	Dubyna	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 16’ 20"""	"E 25° 30’ 36"""
Ф-8923	Пожежа	Pozhezha	урочище	Тернопільська обл.	р-н Бучацький	"N 48° 54’ 30"""	"E 25° 30’ 55"""
Ф-8610	Цимбали	Tsymbaly	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 51’ 51"""	"E 25° 30’ 59"""
Ф-15310	Лиса	Lysa	гора	Тернопільська обл.	Зборівський р-н	"N 49° 43’ 25"""	"E 25° 31’ 12"""
Ф-22235	Лиса	Lysa	гора	Тернопільська обл.	р-н Зборівський	"N 49° 43’ 25"""	"E 25° 31’ 12"""
Ф-24452	Могила	Mohyla	гора	Тернопільська обл.	р-н Зборівський	"N 49° 40’ 27"""	"E 25° 31’ 17"""
Ф-13112	Грабелька	Hrabelka	долина	Тернопільська обл.	р-н Бучацький	"N 48° 56’ 14"""	"E 25° 31’ 30"""
Ф-13114	Біла	Bila	долина	Тернопільська обл.	р-н Бучацький	"N 48° 55’ 2"""	"E 25° 31’ 35"""
Ф-13098	Руда	Ruda	долина	Тернопільська обл.	р-н Бучацький	"N 48° 57’ 15"""	"E 25° 31’ 36"""
Ф-23774	Іванівка	Ivanivka	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 31’ 35"""	"E 25° 31’ 37"""
Ф-1734	Керниця	Kernytsia	потік	Тернопільська обл.		"N 48° 48’ 18"""	"E 25° 31’ 39"""
Ф-19207	Верховина	Verkhovyna	урочище	Тернопільська обл.	р-н Бучацький	"N 49° 4’ 38"""	"E 25° 31’ 39"""
Ф-12131	Гонтова	Hontova	гора	Тернопільська обл.	р-н Зборівський	"N 49° 46’ 37"""	"E 25° 31’ 40"""
Ф-28267	Пасмо	Pasmo	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 55’ 51"""	"E 25° 31’ 50"""
Ф-16809	Біла	Bila	балка	Тернопільська обл.	р-н Бучацький	"N 48° 55’ 15"""	"E 25° 31’ 56"""
Ф-12152	Крайній Камінь	Krainii Kamin	гора	Тернопільська обл.	р-н Зборівський	"N 49° 44’ 17"""	"E 25° 32’ 12"""
Ф-8658	Кам'янецька Дубина	Kamianetska Dubyna	урочище	Тернопільська обл.	р-н Зборівський, р-н Збаразький	"N 49° 45’ 60"""	"E 25° 32’ 20"""
Ф-8604	Гряда	Hriada	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 56’ 65"""	"E 25° 32’ 20"""
Ф-2867	Кнур	Knur	річка	Тернопільська обл.		"N 49° 23’ 18"""	"E 25° 32’ 21"""
Ф-12134	Хоми	Khomy	гора	Тернопільська обл.	р-н Кременецький	"N 49° 47’ 18"""	"E 25° 32’ 30"""
Ф-30115	Сидорівка	Sydorivka	балка	Тернопільська обл.	р-н Теребовлянський	"N 49° 12’ 26"""	"E 25° 32’ 49"""
Ф-12820	Лиса	Lysa	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 13’ 6"""	"E 25° 32’ 52"""
Ф-13122	Ставки	Stavky	балка	Тернопільська обл.	р-н Заліщицький	"N 48° 52’ 40"""	"E 25° 32’ 55"""
Ф-12336	Лиса	Lysa	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 26’ 0"""	"E 25° 33’ 13"""
Ф-17745	Дача Драганівка	Dacha Drahanivka	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 30’ 43"""	"E 25° 33’ 2"""
Ф-31973	Чорний Ліс	Chornyi Lis	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 59’ 8"""	"E 25° 33’ 33"""
Ф-12159	Сосина	Sosyna	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 42’ 15"""	"E 25° 33’ 35"""
Ф-8739	Дача Острів	Dacha Ostriv	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 30’ 0"""	"E 25° 33’ 40"""
Ф-2917	Свинюха	Svyniukha	річка	Тернопільська обл.		"N 49° 23’ 18"""	"E 25° 33’ 44"""
Ф-3210	Восіянка	Vosiianka	річка	Тернопільська обл.		"N 49° 6’ 47"""	"E 25° 33’ 46"""
Ф-18318	Владківка	Vladkivka	урочище	Тернопільська обл.	р-н Теребовлянський	"N 49° 22’ 17"""	"E 25° 33’ 5"""
Ф-8855	Застави	Zastavy	урочище	Тернопільська обл.	р-н Теребовлянський	"N 49° 8’ 55"""	"E 25° 33’ 59"""
Ф-1790	Нестерівка	Nesterivka	річка	Тернопільська обл.		"N 49° 37’ 0"""	"E 25° 33’ 7"""
Ф-12234	Соснова	Sosnova	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 39’ 23"""	"E 25° 33’ 8"""
Ф-29175	Під Могилкою	Pid Mohylkoiu	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 51’ 18"""	"E 25° 34’ 16"""
Ф-19351	Бухалинь	Bukhalyn	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 55’ 40"""	"E 25° 34’ 21"""
Ф-29177	Під Скелею	Pid Skeleiu	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 44’ 41"""	"E 25° 34’ 22"""
Ф-3212	Лужник	Luzhnyk	річка	Тернопільська обл.		"N 49° 2’ 40"""	"E 25° 34’ 24"""
Ф-31331	Стара Міщина	Stara Mishchyna	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 48’ 52"""	"E 25° 34’ 27"""
Ф-3221	Звиняч	Zvyniach	річка	Тернопільська обл.		"N 49° 9’ 49"""	"E 25° 34’ 31"""
Ф-8861	Сеножаття	Senozhattia	урочище	Тернопільська обл.	р-н Чортківський	"N 49° 7’ 0"""	"E 25° 34’ 36"""
Ф-21752	За Вязовой	Za Viazovoi	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 49’ 47"""	"E 25° 34’ 37"""
Ф-8660	Зруб	Zrub	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 46’ 60"""	"E 25° 34’ 40"""
Ф-17519	Грот Пустельника	Hrot Pustelnyka	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 47’ 31"""	"E 25° 34’ 52"""
Ф-15098	Шведова	Shvedova	гора	Тернопільська обл.	Кременецький р-н	"N 49° 50’ 57"""	"E 25° 34’ 54"""
Ф-33295	Шведова	Shvedova	гора	Тернопільська обл.	р-н Кременецький	"N 49° 50’ 57"""	"E 25° 34’ 54"""
Ф-1702	Руда	Ruda	річка	Тернопільська обл.		"N 49° 28’ 21"""	"E 25° 34’ 59"""
Ф-12076	Божа Гора	Bozha Hora	гора	Тернопільська обл.	р-н Кременецький	"N 50° 6’ 30"""	"E 25° 34’ 59"""
Ф-41712	Джуринський	Dzhurynskyi	водоспад	Тернопільська обл.	р-н Заліщицький	"N 48° 48’ 18"""	"E 25° 35’ 15"""
Ф-37741	Салова	Salova	ліс	Тернопільська обл.	р-н Заліщицький	"N 48° 50’ 38"""	"E 25° 35’ 16"""
Ф-19269	Бротюха	Brotiukha	балка	Тернопільська обл.	р-н Теребовлянський	"N 49° 11’ 42"""	"E 25° 35’ 21"""
Ф-3201	Сомець	Somets	річка	Тернопільська обл.		"N 49° 57’ 20"""	"E 25° 35’ 27"""
Ф-8650	Куличин Ліс	Kulychyn Lis	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 51’ 55"""	"E 25° 35’ 30"""
Ф-29959	Стеблиха	Steblykha	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 39’ 27"""	"E 25° 35’ 39"""
Ф-31352	П'ята Гора	Piata Hora	урочище	Тернопільська обл.	р-н Кременецький	"N 49° 59’ 48"""	"E 25° 35’ 49"""
Ф-12137	Ливкова	Lyvkova	гора	Тернопільська обл.	р-н Кременецький	"N 49° 48’ 42"""	"E 25° 35’ 55"""
Ф-1704	Довжанка	Dovzhanka	річка	Тернопільська обл.		"N 49° 29’ 1"""	"E 25° 36’ 0"""
Ф-26259	Лани	Lany	гора	Тернопільська обл.	р-н Кременецький	"N 49° 57’ 53"""	"E 25° 36’ 20"""
Ф-31554	Середній Горб	Serednii Horb	урочище	Тернопільська обл.	р-н Заліщицький	"N 48° 54’ 49"""	"E 25° 36’ 23"""
Ф-25832	Кут	Kut	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 40’ 34"""	"E 25° 36’ 27"""
Ф-12157	Зембова	Zembova	гора	Тернопільська обл.	р-н Збаразький	"N 49° 42’ 39"""	"E 25° 36’ 28"""
Ф-2868	Нічва	Nichva	річка	Тернопільська обл.		"N 49° 20’ 51"""	"E 25° 36’ 33"""
Ф-1735	Джурин	Dzhuryn	річка	Тернопільська обл.		"N 48° 46’ 10"""	"E 25° 36’ 4"""
Ф-28680	Підчагор	Pidchahor	урочище	Тернопільська обл.	р-н Заліщицький	"N 48° 54’ 15"""	"E 25° 36’ 5"""
Ф-8947	Травне	Travne	урочище	Тернопільська обл.	р-н Чортківський	"N 48° 57’ 68"""	"E 25° 36’ 51"""
Ф-12337	Рамахув	Ramakhuv	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 27’ 17"""	"E 25° 36’ 53"""
Ф-30819	Райшура	Raishura	урочище	Тернопільська обл.	р-н Теребовлянський	"N 49° 7’ 54"""	"E 25° 36’ 59"""
Ф-3200	Іква	Ikva	струмок	Тернопільська обл.		"N 50° 5’ 19"""	"E 25° 36’ 6"""
Ф-42425	Джерело Св. Миколая	Dzherelo Sv. Mykolaia	джерело	Тернопільська обл.	р-н Заліщицький	"N 48° 48’ 5"""	"E 25° 36’ 7"""
Ф-12079	Гостра	Hostra	гора	Тернопільська обл.	р-н Кременецький	"N 50° 3’ 6"""	"E 25° 37’ 17"""
Ф-12961	Бураківка	Burakivka	гора	Тернопільська обл.	р-н Заліщицький	"N 48° 55’ 55"""	"E 25° 37’ 27"""
Ф-12246	Домброва	Dombrova	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 38’ 54"""	"E 25° 37’ 42"""
Ф-12243	Висока	Vysoka	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 39’ 43"""	"E 25° 37’ 44"""
Ф-8949	Коштошівка	Koshtoshivka	урочище	Тернопільська обл.	р-н Чортківський	"N 48° 56’ 45"""	"E 25° 37’ 50"""
Ф-3211	Курташі	Kurtashi	річка	Тернопільська обл.		"N 49° 5’ 40"""	"E 25° 37’ 7"""
Ф-2927	Брушиця	Brushytsia	річка	Тернопільська обл.		"N 49° 17’ 29"""	"E 25° 38’ 18"""
Ф-32391	Пожарниця	Pozharnytsia	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 42’ 16"""	"E 25° 38’ 19"""
Ф-12080	Лиса	Lysa	гора	Тернопільська обл.	р-н Кременецький	"N 50° 3’ 50"""	"E 25° 38’ 20"""
Ф-19261	Гай-Чумак	Hai-Chumak	гора	Тернопільська обл.	Тернопільська міськрада	"N 49° 34’ 19"""	"E 25° 38’ 21"""
Ф-18300	Джуринська	Dzhurynska	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 47’ 53"""	"E 25° 38’ 28"""
Ф-17275	Гончариха	Honcharykha	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 37’ 50"""	"E 25° 38’ 3"""
Ф-8743	Великий Ліс	Velykyi Lis	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 25’ 0"""	"E 25° 38’ 30"""
Ф-3233	Луча	Lucha	річка	Тернопільська обл.		"N 48° 42’ 55"""	"E 25° 38’ 33"""
Ф-8668	Пожарниця	Pozharnytsia	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 43’ 30"""	"E 25° 38’ 35"""
Ф-28681	Підчерче	Pidcherche	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 44’ 56"""	"E 25° 38’ 37"""
Ф-12966	Заруде	Zarude	гора	Тернопільська обл.	р-н Заліщицький	"N 48° 52’ 23"""	"E 25° 38’ 41"""
Ф-12577	Янів	Yaniv	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 13’ 4"""	"E 25° 38’ 5"""
Ф-12559	Бучина	Buchyna	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 19’ 51"""	"E 25° 38’ 50"""
Ф-30596	Струсів	Strusiv	урочище	Тернопільська обл.	р-н Теребовлянський	"N 49° 20’ 6"""	"E 25° 38’ 57"""
Ф-12081	Маслятин	Masliatyn	гора	Тернопільська обл.	р-н Кременецький	"N 50° 4’ 43"""	"E 25° 38’ 58"""
Ф-29850	Татарка	Tatarka	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 41’ 42"""	"E 25° 39’ 1"""
Ф-12351	Щур	Shchur	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 33’ 32"""	"E 25° 39’ 10"""
Ф-12575	Лиса Гора	Lysa Hora	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 16’ 5"""	"E 25° 39’ 17"""
Ф-26708	Лисяча нора	Lysiacha nora	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 41’ 43"""	"E 25° 39’ 2"""
Ф-25048	Мідниця 2	Midnytsia 2	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 42’ 22"""	"E 25° 39’ 20"""
Ф-25047	Мідниця 1	Midnytsia 1	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 42’ 21"""	"E 25° 39’ 21"""
Ф-13095	Ставки	Stavky	долина	Тернопільська обл.	р-н Чортківський	"N 48° 59’ 3"""	"E 25° 39’ 25"""
Ф-12342	Ковбасова	Kovbasova	гора	Тернопільська обл.	р-н Теребовлянський	"N 49° 22’ 52"""	"E 25° 39’ 32"""
Ф-32194	Чаровщина	Charovshchyna	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 46’ 56"""	"E 25° 39’ 41"""
Ф-15095	Голиця	Holytsia	гора	Тернопільська обл.	Кременецький р-н	"N 49° 59’ 31"""	"E 25° 39’ 46"""
Ф-21947	Голиця	Holytsia	гора	Тернопільська обл.	р-н Кременецький	"N 49° 59’ 31"""	"E 25° 39’ 46"""
Ф-24706	Мочари	Mochary	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 1’ 6"""	"E 25° 39’ 54"""
Ф-19419	Бучина	Buchyna	урочище	Тернопільська обл.	р-н Монастириський	"N 49° 4’ 48"""	"E 25° 4’ 13"""
Ф-12537	Птася	Ptasia	гора	Тернопільська обл.	р-н Монастириський	"N 49° 8’ 33"""	"E 25° 4’ 20"""
Ф-31834	Хворостівка	Khvorostivka	урочище	Тернопільська обл.	р-н Зборівський	"N 49° 41’ 49"""	"E 25° 4’ 34"""
Ф-26046	Леговище	Lehovyshche	урочище	Тернопільська обл.	р-н Монастириський	"N 48° 59’ 43"""	"E 25° 4’ 38"""
Ф-37898	Коростянинський	Korostianynskyi	ліс	Тернопільська обл.	р-н Монастириський	"N 49° 5’ 21"""	"E 25° 4’ 4"""
Ф-8838	Контроверса	Kontroversa	урочище	Тернопільська обл.	р-н Монастириський	"N 49° 7’ 34"""	"E 25° 4’ 46"""
Ф-12340	Прошова	Proshova	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 26’ 6"""	"E 25° 40’ 17"""
Ф-12139	Кам'яна	Kamiana	гора	Тернопільська обл.	р-н Збаразький	"N 49° 50’ 28"""	"E 25° 40’ 38"""
Ф-8665	Нетреба	Netreba	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 44’ 0"""	"E 25° 40’ 40"""
Ф-12343	Грель	Hrel	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 30’ 38"""	"E 25° 41’ 2"""
Ф-8602	Задоріжки	Zadorizhky	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 56’ 61"""	"E 25° 41’ 21"""
Ф-8742	Глибока Долина	Hlyboka Dolyna	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 27’ 59"""	"E 25° 41’ 40"""
Ф-1808	Гнізна	Hnizna	річка	Тернопільська обл.		"N 49° 16’ 11"""	"E 25° 41’ 47"""
Ф-12248	Могила	Mohyla	гора	Тернопільська обл.	р-н Збаразький	"N 49° 38’ 3"""	"E 25° 41’ 56"""
Ф-21895	Жолобки	Zholobky	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 3’ 59"""	"E 25° 42’ 2"""
Ф-23458	Зубиха	Zubykha	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 55’ 25"""	"E 25° 42’ 25"""
Ф-12976	Рижі	Ryzhi	гора	Тернопільська обл.	р-н Чортківський	"N 48° 52’ 59"""	"E 25° 42’ 30"""
Ф-15311	Козацький Горб	Kozatskyi Horb	гора	Тернопільська обл.	Збаразький р-н	"N 49° 41’ 33"""	"E 25° 42’ 31"""
Ф-22598	Козацький Горб	Kozatskyi Horb	гора	Тернопільська обл.	р-н Збаразький	"N 49° 41’ 33"""	"E 25° 42’ 31"""
Ф-30710	Собачиха	Sobachykha	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 36’ 15"""	"E 25° 42’ 42"""
Ф-39903	Мишківечина	Myshkivechyna	ліс	Тернопільська обл.	р-н Збаразький	"N 49° 51’ 53"""	"E 25° 42’ 43"""
Ф-15312	Вигода	Vyhoda	гора	Тернопільська обл.	Збаразький р-н	"N 49° 42’ 4"""	"E 25° 42’ 44"""
Ф-19235	Вигода	Vyhoda	гора	Тернопільська обл.	р-н Збаразький	"N 49° 42’ 4"""	"E 25° 42’ 44"""
Ф-13067	Площа	Ploshcha	гора	Тернопільська обл.	р-н Чортківський	"N 48° 52’ 50"""	"E 25° 42’ 48"""
Ф-31607	Ставки	Stavky	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 9’ 22"""	"E 25° 42’ 57"""
Ф-12978	Віха	Vikha	гора	Тернопільська обл.	р-н Заліщицький	"N 48° 43’ 0"""	"E 25° 43’ 20"""
Ф-12334	Собариха	Sobarykha	гора	Тернопільська обл.	р-н Підволочиський	"N 49° 29’ 29"""	"E 25° 43’ 20"""
Ф-21231	Залужжя	Zaluzhzhia	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 40’ 18"""	"E 25° 43’ 24"""
Ф-2870	Вільховець	Vilkhоvets	потік	Тернопільська обл.		"N 49° 22’ 24"""	"E 25° 43’ 31"""
Ф-37900	Мордова	Mordova	ліс	Тернопільська обл.	р-н Чортківський	"N 49° 4’ 3"""	"E 25° 43’ 38"""
Ф-12096	Дівоча	Divocha	гора	Тернопільська обл.	р-н Кременецький	"N 50° 7’ 8"""	"E 25° 43’ 40"""
Ф-12251	Козакова	Kozakova	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 32’ 49"""	"E 25° 43’ 42"""
Ф-1713	Вільха	Vilkha	річка	Тернопільська обл.		"N 49° 27’ 6"""	"E 25° 43’ 48"""
Ф-2871	Сороцька	Sorotska	потік	Тернопільська обл.		"N 49° 23’ 47"""	"E 25° 43’ 53"""
Ф-18336	Видумка	Vydumka	урочище	Тернопільська обл.	р-н Збаразький	"N 49° 55’ 49"""	"E 25° 43’ 59"""
Ф-15297	Сабашаха	Sabashakha	гора	Тернопільська обл.	Збаразький р-н	"N 49° 36’ 58"""	"E 25° 43’ 6"""
Ф-26873	Сабашаха	Sabashakha	гора	Тернопільська обл.	р-н Збаразький	"N 49° 36’ 58"""	"E 25° 43’ 6"""
Ф-8580	Березина	Berezyna	урочище	Тернопільська обл.	р-н Кременецький	"N 50° 10’ 9"""	"E 25° 43’ 60"""
Ф-3071	Потік	Potik	потік	Тернопільська обл.		"N 49° 6’ 48"""	"E 25° 43’ 7"""
Ф-2931	Перейма	Pereima	річка	Тернопільська обл.		"N 49° 7’ 26"""	"E 25° 44’ 12"""
Ф-12249	Керничка	Kernychka	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 34’ 4"""	"E 25° 44’ 20"""
Ф-18267	Глибока-Долина	Hlyboka-Dolyna	урочище	Тернопільська обл.	р-н Тернопільський	"N 49° 29’ 25"""	"E 25° 44’ 21"""
Ф-37901	Глиниска	Hlynyska	ліс	Тернопільська обл.	р-н Теребовлянський	"N 49° 7’ 20"""	"E 25° 44’ 29"""
Ф-13026	Дубина	Dubyna	гора	Тернопільська обл.	р-н Чортківський	"N 48° 51’ 35"""	"E 25° 44’ 34"""
Ф-15097	Кременецька	Kremenetska	гора	Тернопільська обл.	Збаразький р-н	"N 49° 54’ 56"""	"E 25° 44’ 35"""
Ф-44007	Ступівське джерело	Stupivske dzherelo	джерело	Тернопільська обл.	р-н Тернопільський	"N 49° 32’ 2"""	"E 25° 44’ 36"""
Ф-21760	Замкова	Zamkova	гора	Тернопільська обл.	Кременецька міськрада	"N 50° 5’ 38"""	"E 25° 44’ 4"""
Ф-2876	Гніздечна	Hnizdechna	річка	Тернопільська обл.		"N 49° 30’ 44"""	"E 25° 44’ 41"""
Ф-12366	Баворів	Bavoriv	гора	Тернопільська обл.	р-н Тернопільський	"N 49° 25’ 18"""	"E 25° 44’ 42"""
Ф-32790	Чисте Поле	Chyste Pole	урочище	Тернопільська обл.	р-н Теребовлянський	"N 49° 9’ 27"""	"E 25° 44’ 47"""
Ф-2874	Теребна	Terebna	потік	Тернопільська обл.		"N 49° 31’ 44"""	"E 25° 45’ 20"""
Ф-20949	Гиньківська	Hynkivska	печера	Тернопільська обл.	р-н Заліщицький	"N 48° 46’ 21"""	"E 25° 45’ 28"""
